Date,Close
1/26/1982,0.306641
1/27/1982,0.306641
1/28/1982,0.316406
1/29/1982,0.331055
2/1/1982,0.34375
2/2/1982,0.341797
2/3/1982,0.336914
2/4/1982,0.339844
2/5/1982,0.34375
2/8/1982,0.333984
2/9/1982,0.327148
2/10/1982,0.323242
2/11/1982,0.325195
2/12/1982,0.329102
2/16/1982,0.326172
2/17/1982,0.331055
2/18/1982,0.329102
2/19/1982,0.331055
2/22/1982,0.333984
2/23/1982,0.328125
2/24/1982,0.324219
2/25/1982,0.327148
2/26/1982,0.324219
3/1/1982,0.324219
3/2/1982,0.329102
3/3/1982,0.328125
3/4/1982,0.322266
3/5/1982,0.320313
3/8/1982,0.314453
3/9/1982,0.318359
3/10/1982,0.321289
3/11/1982,0.320313
3/12/1982,0.313477
3/15/1982,0.311523
3/16/1982,0.314453
3/17/1982,0.319336
3/18/1982,0.320313
3/19/1982,0.322266
3/22/1982,0.328125
3/23/1982,0.334961
3/24/1982,0.336914
3/25/1982,0.337891
3/26/1982,0.336914
3/29/1982,0.339844
3/30/1982,0.351563
3/31/1982,0.357422
4/1/1982,0.366211
4/2/1982,0.368164
4/5/1982,0.359375
4/6/1982,0.349609
4/7/1982,0.358398
4/8/1982,0.368164
4/12/1982,0.375
4/13/1982,0.375977
4/14/1982,0.378906
4/15/1982,0.385742
4/16/1982,0.386719
4/19/1982,0.387695
4/20/1982,0.387695
4/21/1982,0.388672
4/22/1982,0.398438
4/23/1982,0.404297
4/26/1982,0.414063
4/27/1982,0.410156
4/28/1982,0.398438
4/29/1982,0.412109
4/30/1982,0.40625
5/3/1982,0.405273
5/4/1982,0.405273
5/5/1982,0.410156
5/6/1982,0.412109
5/7/1982,0.40625
5/10/1982,0.405273
5/11/1982,0.40332
5/12/1982,0.401367
5/13/1982,0.398438
5/14/1982,0.384766
5/17/1982,0.384766
5/18/1982,0.379883
5/19/1982,0.379883
5/20/1982,0.384766
5/21/1982,0.389648
5/24/1982,0.390625
5/25/1982,0.390625
5/26/1982,0.382813
5/27/1982,0.378906
5/28/1982,0.381836
6/1/1982,0.381836
6/2/1982,0.380859
6/3/1982,0.388672
6/4/1982,0.382813
6/7/1982,0.375977
6/8/1982,0.37793
6/9/1982,0.379883
6/10/1982,0.386719
6/11/1982,0.387695
6/14/1982,0.385742
6/15/1982,0.386719
6/16/1982,0.386719
6/17/1982,0.390625
6/18/1982,0.388672
6/21/1982,0.390625
6/22/1982,0.390625
6/23/1982,0.388672
6/24/1982,0.40918
6/25/1982,0.411133
6/28/1982,0.422852
6/29/1982,0.416992
6/30/1982,0.413086
7/1/1982,0.40625
7/2/1982,0.402344
7/6/1982,0.404297
7/7/1982,0.400391
7/8/1982,0.390625
7/9/1982,0.389648
7/12/1982,0.392578
7/13/1982,0.396484
7/14/1982,0.425781
7/15/1982,0.421875
7/16/1982,0.441406
7/19/1982,0.451172
7/20/1982,0.443359
7/21/1982,0.441406
7/22/1982,0.433594
7/23/1982,0.431641
7/26/1982,0.421875
7/27/1982,0.40625
7/28/1982,0.396484
7/29/1982,0.417969
7/30/1982,0.425781
8/2/1982,0.425781
8/3/1982,0.425781
8/4/1982,0.40625
8/5/1982,0.390625
8/6/1982,0.398438
8/9/1982,0.390625
8/10/1982,0.390625
8/11/1982,0.390625
8/12/1982,0.394531
8/13/1982,0.390625
8/16/1982,0.408203
8/17/1982,0.423828
8/18/1982,0.435547
8/19/1982,0.447266
8/20/1982,0.457031
8/23/1982,0.507813
8/24/1982,0.498047
8/25/1982,0.498047
8/26/1982,0.492188
8/27/1982,0.476563
8/30/1982,0.472656
8/31/1982,0.490234
9/1/1982,0.494141
9/2/1982,0.505859
9/3/1982,0.523438
9/7/1982,0.515625
9/8/1982,0.511719
9/9/1982,0.541016
9/10/1982,0.533203
9/13/1982,0.53125
9/14/1982,0.539063
9/15/1982,0.542969
9/16/1982,0.546875
9/17/1982,0.542969
9/20/1982,0.53125
9/21/1982,0.535156
9/22/1982,0.533203
9/23/1982,0.544922
9/24/1982,0.546875
9/27/1982,0.552734
9/28/1982,0.568359
9/29/1982,0.5625
9/30/1982,0.554688
10/1/1982,0.558594
10/4/1982,0.583984
10/5/1982,0.585938
10/6/1982,0.59375
10/7/1982,0.597656
10/8/1982,0.589844
10/11/1982,0.601563
10/12/1982,0.599609
10/13/1982,0.603516
10/14/1982,0.605469
10/15/1982,0.615234
10/18/1982,0.615234
10/19/1982,0.615234
10/20/1982,0.609375
10/21/1982,0.623047
10/22/1982,0.626953
10/25/1982,0.607422
10/26/1982,0.601563
10/27/1982,0.623047
10/28/1982,0.613281
10/29/1982,0.613281
11/1/1982,0.617188
11/2/1982,0.632813
11/3/1982,0.667969
11/4/1982,0.691406
11/5/1982,0.691406
11/8/1982,0.693359
11/9/1982,0.683594
11/10/1982,0.6875
11/11/1982,0.691406
11/12/1982,0.695313
11/15/1982,0.675781
11/16/1982,0.654297
11/17/1982,0.675781
11/18/1982,0.6875
11/19/1982,0.703125
11/22/1982,0.677734
11/23/1982,0.671875
11/24/1982,0.679688
11/26/1982,0.699219
11/29/1982,0.716797
11/30/1982,0.740234
12/1/1982,0.771484
12/2/1982,0.78125
12/3/1982,0.78125
12/6/1982,0.808594
12/7/1982,0.835938
12/8/1982,0.839844
12/9/1982,0.796875
12/10/1982,0.734375
12/13/1982,0.75
12/14/1982,0.738281
12/15/1982,0.730469
12/16/1982,0.730469
12/17/1982,0.767578
12/20/1982,0.779297
12/21/1982,0.789063
12/22/1982,0.8125
12/23/1982,0.791016
12/27/1982,0.78125
12/28/1982,0.751953
12/29/1982,0.777344
12/30/1982,0.78125
12/31/1982,0.779297
1/3/1983,0.753906
1/4/1983,0.732422
1/5/1983,0.722656
1/6/1983,0.736328
1/7/1983,0.71875
1/10/1983,0.707031
1/11/1983,0.705078
1/12/1983,0.734375
1/13/1983,0.724609
1/14/1983,0.724609
1/17/1983,0.732422
1/18/1983,0.728516
1/19/1983,0.716797
1/20/1983,0.714844
1/21/1983,0.708984
1/24/1983,0.695313
1/25/1983,0.720703
1/26/1983,0.726563
1/27/1983,0.753906
1/28/1983,0.724609
1/31/1983,0.734375
2/1/1983,0.738281
2/2/1983,0.738281
2/3/1983,0.732422
2/4/1983,0.730469
2/7/1983,0.726563
2/8/1983,0.726563
2/9/1983,0.746094
2/10/1983,0.757813
2/11/1983,0.779297
2/14/1983,0.78125
2/15/1983,0.771484
2/16/1983,0.751953
2/17/1983,0.755859
2/18/1983,0.75
2/22/1983,0.738281
2/23/1983,0.742188
2/24/1983,0.742188
2/25/1983,0.757813
2/28/1983,0.769531
3/1/1983,0.773438
3/2/1983,0.779297
3/3/1983,0.800781
3/4/1983,0.832031
3/7/1983,0.839844
3/8/1983,0.841797
3/9/1983,0.835938
3/10/1983,0.820313
3/11/1983,0.796875
3/14/1983,0.791016
3/15/1983,0.830078
3/16/1983,0.837891
3/17/1983,0.845703
3/18/1983,0.849609
3/21/1983,0.875
3/22/1983,0.888672
3/23/1983,0.90625
3/24/1983,0.929688
3/25/1983,0.939453
3/28/1983,0.935547
3/29/1983,0.927734
3/30/1983,0.929688
3/31/1983,0.904297
4/4/1983,0.896484
4/5/1983,0.882813
4/6/1983,0.869141
4/7/1983,0.890625
4/8/1983,0.896484
4/11/1983,0.912109
4/12/1983,0.927734
4/13/1983,0.927734
4/14/1983,0.945313
4/15/1983,0.986328
4/18/1983,0.984375
4/19/1983,0.960938
4/20/1983,0.980469
4/21/1983,0.953125
4/22/1983,0.964844
4/25/1983,0.96875
4/26/1983,0.96875
4/27/1983,0.966797
4/28/1983,0.960938
4/29/1983,0.962891
5/2/1983,0.951172
5/3/1983,0.951172
5/4/1983,0.951172
5/5/1983,0.982422
5/6/1983,1.029297
5/9/1983,1.050781
5/10/1983,1.083984
5/11/1983,1.085938
5/12/1983,1.097656
5/13/1983,1.138672
5/16/1983,1.144531
5/17/1983,1.140625
5/18/1983,1.113281
5/19/1983,1.09375
5/20/1983,1.085938
5/23/1983,1.091797
5/24/1983,1.119141
5/25/1983,1.119141
5/26/1983,1.125
5/27/1983,1.125
5/31/1983,1.123047
6/1/1983,1.117188
6/2/1983,1.113281
6/3/1983,1.132813
6/6/1983,1.183594
6/7/1983,1.175781
6/8/1983,1.185547
6/9/1983,1.224609
6/10/1983,1.248047
6/13/1983,1.275391
6/14/1983,1.279297
6/15/1983,1.269531
6/16/1983,1.285156
6/17/1983,1.3125
6/20/1983,1.296875
6/21/1983,1.279297
6/22/1983,1.265625
6/23/1983,1.246094
6/24/1983,1.261719
6/27/1983,1.25
6/28/1983,1.21875
6/29/1983,1.181641
6/30/1983,1.222656
7/1/1983,1.246094
7/5/1983,1.242188
7/6/1983,1.242188
7/7/1983,1.285156
7/8/1983,1.275391
7/11/1983,1.375
7/12/1983,1.394531
7/13/1983,1.335938
7/14/1983,1.296875
7/15/1983,1.25
7/18/1983,1.296875
7/19/1983,1.328125
7/20/1983,1.390625
7/21/1983,1.386719
7/22/1983,1.410156
7/25/1983,1.402344
7/26/1983,1.402344
7/27/1983,1.34375
7/28/1983,1.316406
7/29/1983,1.28125
8/1/1983,1.253906
8/2/1983,1.222656
8/3/1983,1.257813
8/4/1983,1.253906
8/5/1983,1.296875
8/8/1983,1.300781
8/9/1983,1.292969
8/10/1983,1.390625
8/11/1983,1.367188
8/12/1983,1.320313
8/15/1983,1.375
8/16/1983,1.355469
8/17/1983,1.328125
8/18/1983,1.28125
8/19/1983,1.246094
8/22/1983,1.214844
8/23/1983,1.210938
8/24/1983,1.1875
8/25/1983,1.167969
8/26/1983,1.195313
8/29/1983,1.191406
8/30/1983,1.226563
8/31/1983,1.230469
9/1/1983,1.230469
9/2/1983,1.21875
9/6/1983,1.210938
9/7/1983,1.242188
9/8/1983,1.253906
9/9/1983,1.179688
9/12/1983,1.1875
9/13/1983,1.164063
9/14/1983,1.179688
9/15/1983,1.160156
9/16/1983,1.214844
9/19/1983,1.226563
9/20/1983,1.246094
9/21/1983,1.265625
9/22/1983,1.28125
9/23/1983,1.234375
9/26/1983,1.226563
9/27/1983,1.226563
9/28/1983,1.234375
9/29/1983,1.253906
9/30/1983,1.277344
10/3/1983,1.296875
10/4/1983,1.300781
10/5/1983,1.308594
10/6/1983,1.308594
10/7/1983,1.3125
10/10/1983,1.324219
10/11/1983,1.359375
10/12/1983,1.355469
10/13/1983,1.34375
10/14/1983,1.335938
10/17/1983,1.324219
10/18/1983,1.28125
10/19/1983,1.257813
10/20/1983,1.304688
10/21/1983,1.277344
10/24/1983,1.265625
10/25/1983,1.285156
10/26/1983,1.316406
10/27/1983,1.296875
10/28/1983,1.273438
10/31/1983,1.226563
11/1/1983,1.25
11/2/1983,1.289063
11/3/1983,1.277344
11/4/1983,1.265625
11/7/1983,1.25
11/8/1983,1.246094
11/9/1983,1.292969
11/10/1983,1.300781
11/11/1983,1.3125
11/14/1983,1.335938
11/15/1983,1.320313
11/16/1983,1.351563
11/17/1983,1.367188
11/18/1983,1.363281
11/21/1983,1.363281
11/22/1983,1.378906
11/23/1983,1.367188
11/25/1983,1.335938
11/28/1983,1.34375
11/29/1983,1.324219
11/30/1983,1.316406
12/1/1983,1.296875
12/2/1983,1.292969
12/5/1983,1.253906
12/6/1983,1.261719
12/7/1983,1.246094
12/8/1983,1.269531
12/9/1983,1.242188
12/12/1983,1.242188
12/13/1983,1.214844
12/14/1983,1.203125
12/15/1983,1.191406
12/16/1983,1.207031
12/19/1983,1.183594
12/20/1983,1.15625
12/21/1983,1.140625
12/22/1983,1.191406
12/23/1983,1.199219
12/27/1983,1.25
12/28/1983,1.246094
12/29/1983,1.234375
12/30/1983,1.21875
1/3/1984,1.199219
1/4/1984,1.21875
1/5/1984,1.242188
1/6/1984,1.246094
1/9/1984,1.238281
1/10/1984,1.21875
1/11/1984,1.175781
1/12/1984,1.15625
1/13/1984,1.15625
1/16/1984,1.144531
1/17/1984,1.164063
1/18/1984,1.175781
1/19/1984,1.164063
1/20/1984,1.132813
1/23/1984,1.09375
1/24/1984,1.082031
1/25/1984,1.054688
1/26/1984,1.070313
1/27/1984,1.078125
1/30/1984,1.0625
1/31/1984,1.109375
2/1/1984,1.085938
2/2/1984,1.054688
2/3/1984,1.023438
2/6/1984,0.984375
2/7/1984,1.015625
2/8/1984,0.960938
2/9/1984,0.984375
2/10/1984,1.039063
2/13/1984,1.027344
2/14/1984,1.035156
2/15/1984,1.011719
2/16/1984,1.046875
2/17/1984,1
2/21/1984,0.992188
2/22/1984,0.984375
2/23/1984,0.976563
2/24/1984,1.007813
2/27/1984,1.023438
2/28/1984,1
2/29/1984,1.003906
3/1/1984,1.03125
3/2/1984,1.082031
3/5/1984,1.046875
3/6/1984,1.039063
3/7/1984,1.050781
3/8/1984,1.0625
3/9/1984,1.070313
3/12/1984,1.078125
3/13/1984,1.085938
3/14/1984,1.078125
3/15/1984,1.089844
3/16/1984,1.097656
3/19/1984,1.078125
3/20/1984,1.109375
3/21/1984,1.109375
3/22/1984,1.046875
3/23/1984,1.015625
3/26/1984,0.984375
3/27/1984,0.984375
3/28/1984,1.039063
3/29/1984,1.03125
3/30/1984,1.039063
4/2/1984,1.046875
4/3/1984,1.03125
4/4/1984,1.011719
4/5/1984,1.019531
4/6/1984,1.019531
4/9/1984,1.011719
4/10/1984,1.039063
4/11/1984,1.054688
4/12/1984,1.085938
4/13/1984,1.078125
4/16/1984,1.046875
4/17/1984,1.066406
4/18/1984,1.0625
4/19/1984,1.0625
4/23/1984,1.066406
4/24/1984,1.078125
4/25/1984,1.0625
4/26/1984,1.078125
4/27/1984,1.109375
4/30/1984,1.109375
5/1/1984,1.09375
5/2/1984,1.097656
5/3/1984,1.09375
5/4/1984,1.109375
5/7/1984,1.09375
5/8/1984,1.09375
5/9/1984,1.113281
5/10/1984,1.15625
5/11/1984,1.144531
5/14/1984,1.121094
5/15/1984,1.125
5/16/1984,1.136719
5/17/1984,1.113281
5/18/1984,1.097656
5/21/1984,1.097656
5/22/1984,1.101563
5/23/1984,1.09375
5/24/1984,1.09375
5/25/1984,1.125
5/29/1984,1.113281
5/30/1984,1.140625
5/31/1984,1.160156
6/1/1984,1.171875
6/4/1984,1.191406
6/5/1984,1.222656
6/6/1984,1.222656
6/7/1984,1.21875
6/8/1984,1.21875
6/11/1984,1.203125
6/12/1984,1.1875
6/13/1984,1.199219
6/14/1984,1.179688
6/15/1984,1.164063
6/18/1984,1.171875
6/19/1984,1.210938
6/20/1984,1.234375
6/21/1984,1.25
6/22/1984,1.289063
6/25/1984,1.257813
6/26/1984,1.25
6/27/1984,1.242188
6/28/1984,1.261719
6/29/1984,1.289063
7/2/1984,1.296875
7/3/1984,1.277344
7/5/1984,1.277344
7/6/1984,1.269531
7/9/1984,1.28125
7/10/1984,1.292969
7/11/1984,1.292969
7/12/1984,1.304688
7/13/1984,1.289063
7/16/1984,1.292969
7/17/1984,1.28125
7/18/1984,1.269531
7/19/1984,1.277344
7/20/1984,1.261719
7/23/1984,1.253906
7/24/1984,1.21875
7/25/1984,1.199219
7/26/1984,1.25
7/27/1984,1.28125
7/30/1984,1.273438
7/31/1984,1.273438
8/1/1984,1.324219
8/2/1984,1.355469
8/3/1984,1.414063
8/6/1984,1.429688
8/7/1984,1.433594
8/8/1984,1.375
8/9/1984,1.394531
8/10/1984,1.375
8/13/1984,1.363281
8/14/1984,1.328125
8/15/1984,1.28125
8/16/1984,1.296875
8/17/1984,1.332031
8/20/1984,1.355469
8/21/1984,1.367188
8/22/1984,1.347656
8/23/1984,1.34375
8/24/1984,1.339844
8/27/1984,1.335938
8/28/1984,1.351563
8/29/1984,1.359375
8/30/1984,1.375
8/31/1984,1.378906
9/4/1984,1.371094
9/5/1984,1.359375
9/6/1984,1.386719
9/7/1984,1.371094
9/10/1984,1.371094
9/11/1984,1.382813
9/12/1984,1.382813
9/13/1984,1.390625
9/14/1984,1.394531
9/17/1984,1.390625
9/18/1984,1.386719
9/19/1984,1.386719
9/20/1984,1.386719
9/21/1984,1.390625
9/24/1984,1.378906
9/25/1984,1.371094
9/26/1984,1.367188
9/27/1984,1.363281
9/28/1984,1.339844
10/1/1984,1.289063
10/2/1984,1.3125
10/3/1984,1.277344
10/4/1984,1.269531
10/5/1984,1.273438
10/8/1984,1.265625
10/9/1984,1.238281
10/10/1984,1.257813
10/11/1984,1.261719
10/12/1984,1.289063
10/15/1984,1.304688
10/16/1984,1.292969
10/17/1984,1.304688
10/18/1984,1.359375
10/19/1984,1.382813
10/22/1984,1.386719
10/23/1984,1.378906
10/24/1984,1.386719
10/25/1984,1.359375
10/26/1984,1.324219
10/29/1984,1.328125
10/30/1984,1.339844
10/31/1984,1.316406
11/1/1984,1.335938
11/2/1984,1.316406
11/5/1984,1.332031
11/6/1984,1.359375
11/7/1984,1.335938
11/8/1984,1.324219
11/9/1984,1.285156
11/12/1984,1.285156
11/13/1984,1.257813
11/14/1984,1.273438
11/15/1984,1.285156
11/16/1984,1.273438
11/19/1984,1.265625
11/20/1984,1.28125
11/21/1984,1.261719
11/23/1984,1.292969
11/26/1984,1.289063
11/27/1984,1.308594
11/28/1984,1.285156
11/29/1984,1.265625
11/30/1984,1.246094
12/3/1984,1.242188
12/4/1984,1.242188
12/5/1984,1.199219
12/6/1984,1.210938
12/7/1984,1.210938
12/10/1984,1.214844
12/11/1984,1.21875
12/12/1984,1.230469
12/13/1984,1.21875
12/14/1984,1.226563
12/17/1984,1.238281
12/18/1984,1.296875
12/19/1984,1.292969
12/20/1984,1.253906
12/21/1984,1.25
12/24/1984,1.273438
12/26/1984,1.25
12/27/1984,1.21875
12/28/1984,1.179688
12/31/1984,1.183594
1/2/1985,1.199219
1/3/1985,1.199219
1/4/1985,1.203125
1/7/1985,1.230469
1/8/1985,1.234375
1/9/1985,1.226563
1/10/1985,1.253906
1/11/1985,1.261719
1/14/1985,1.269531
1/15/1985,1.269531
1/16/1985,1.285156
1/17/1985,1.316406
1/18/1985,1.335938
1/21/1985,1.371094
1/22/1985,1.402344
1/23/1985,1.410156
1/24/1985,1.449219
1/25/1985,1.457031
1/28/1985,1.449219
1/29/1985,1.453125
1/30/1985,1.425781
1/31/1985,1.421875
2/1/1985,1.4375
2/4/1985,1.429688
2/5/1985,1.421875
2/6/1985,1.429688
2/7/1985,1.460938
2/8/1985,1.460938
2/11/1985,1.460938
2/12/1985,1.460938
2/13/1985,1.484375
2/14/1985,1.472656
2/15/1985,1.453125
2/19/1985,1.441406
2/20/1985,1.398438
2/21/1985,1.40625
2/22/1985,1.375
2/25/1985,1.363281
2/26/1985,1.414063
2/27/1985,1.390625
2/28/1985,1.421875
3/1/1985,1.429688
3/4/1985,1.425781
3/5/1985,1.417969
3/6/1985,1.414063
3/7/1985,1.386719
3/8/1985,1.40625
3/11/1985,1.402344
3/12/1985,1.414063
3/13/1985,1.402344
3/14/1985,1.414063
3/15/1985,1.417969
3/18/1985,1.402344
3/19/1985,1.410156
3/20/1985,1.414063
3/21/1985,1.417969
3/22/1985,1.394531
3/25/1985,1.382813
3/26/1985,1.371094
3/27/1985,1.367188
3/28/1985,1.386719
3/29/1985,1.394531
4/1/1985,1.417969
4/2/1985,1.425781
4/3/1985,1.421875
4/4/1985,1.40625
4/8/1985,1.398438
4/9/1985,1.398438
4/10/1985,1.410156
4/11/1985,1.410156
4/12/1985,1.445313
4/15/1985,1.445313
4/16/1985,1.453125
4/17/1985,1.488281
4/18/1985,1.480469
4/19/1985,1.46875
4/22/1985,1.476563
4/23/1985,1.476563
4/24/1985,1.476563
4/25/1985,1.488281
4/26/1985,1.511719
4/29/1985,1.5
4/30/1985,1.464844
5/1/1985,1.421875
5/2/1985,1.457031
5/3/1985,1.457031
5/6/1985,1.449219
5/7/1985,1.453125
5/8/1985,1.484375
5/9/1985,1.511719
5/10/1985,1.539063
5/13/1985,1.507813
5/14/1985,1.523438
5/15/1985,1.519531
5/16/1985,1.554688
5/17/1985,1.566406
5/20/1985,1.589844
5/21/1985,1.589844
5/22/1985,1.59375
5/23/1985,1.640625
5/24/1985,1.625
5/28/1985,1.617188
5/29/1985,1.609375
5/30/1985,1.617188
5/31/1985,1.636719
6/3/1985,1.667969
6/4/1985,1.691406
6/5/1985,1.714844
6/6/1985,1.769531
6/7/1985,1.730469
6/10/1985,1.6875
6/11/1985,1.683594
6/12/1985,1.679688
6/13/1985,1.660156
6/14/1985,1.671875
6/17/1985,1.660156
6/18/1985,1.667969
6/19/1985,1.65625
6/20/1985,1.675781
6/21/1985,1.699219
6/24/1985,1.699219
6/25/1985,1.710938
6/26/1985,1.707031
6/27/1985,1.695313
6/28/1985,1.707031
7/1/1985,1.726563
7/2/1985,1.675781
7/3/1985,1.632813
7/5/1985,1.621094
7/8/1985,1.621094
7/9/1985,1.574219
7/10/1985,1.5625
7/11/1985,1.589844
7/12/1985,1.589844
7/15/1985,1.5625
7/16/1985,1.621094
7/17/1985,1.625
7/18/1985,1.621094
7/19/1985,1.621094
7/22/1985,1.621094
7/23/1985,1.59375
7/24/1985,1.5625
7/25/1985,1.554688
7/26/1985,1.535156
7/29/1985,1.503906
7/30/1985,1.492188
7/31/1985,1.546875
8/1/1985,1.570313
8/2/1985,1.570313
8/5/1985,1.5625
8/6/1985,1.570313
8/7/1985,1.542969
8/8/1985,1.535156
8/9/1985,1.554688
8/12/1985,1.5625
8/13/1985,1.546875
8/14/1985,1.546875
8/15/1985,1.53125
8/16/1985,1.566406
8/19/1985,1.597656
8/20/1985,1.59375
8/21/1985,1.597656
8/22/1985,1.585938
8/23/1985,1.597656
8/26/1985,1.585938
8/27/1985,1.59375
8/28/1985,1.601563
8/29/1985,1.601563
8/30/1985,1.617188
9/3/1985,1.59375
9/4/1985,1.585938
9/5/1985,1.59375
9/6/1985,1.59375
9/9/1985,1.601563
9/10/1985,1.582031
9/11/1985,1.554688
9/12/1985,1.539063
9/13/1985,1.523438
9/16/1985,1.546875
9/17/1985,1.542969
9/18/1985,1.542969
9/19/1985,1.558594
9/20/1985,1.554688
9/23/1985,1.5625
9/24/1985,1.546875
9/25/1985,1.5
9/26/1985,1.5
9/30/1985,1.492188
10/1/1985,1.527344
10/2/1985,1.527344
10/3/1985,1.539063
10/4/1985,1.554688
10/7/1985,1.546875
10/8/1985,1.5625
10/9/1985,1.585938
10/10/1985,1.640625
10/11/1985,1.671875
10/14/1985,1.695313
10/15/1985,1.703125
10/16/1985,1.710938
10/17/1985,1.6875
10/18/1985,1.664063
10/21/1985,1.6875
10/22/1985,1.695313
10/23/1985,1.710938
10/24/1985,1.6875
10/25/1985,1.671875
10/28/1985,1.65625
10/29/1985,1.6875
10/30/1985,1.664063
10/31/1985,1.65625
11/1/1985,1.640625
11/4/1985,1.648438
11/5/1985,1.640625
11/6/1985,1.648438
11/7/1985,1.710938
11/8/1985,1.710938
11/11/1985,1.75
11/12/1985,1.8125
11/13/1985,1.78125
11/14/1985,1.796875
11/15/1985,1.757813
11/18/1985,1.796875
11/19/1985,1.804688
11/20/1985,1.804688
11/21/1985,1.859375
11/22/1985,1.867188
11/25/1985,1.835938
11/26/1985,1.828125
11/27/1985,1.835938
11/29/1985,1.851563
12/2/1985,1.875
12/3/1985,1.867188
12/4/1985,1.867188
12/5/1985,1.890625
12/6/1985,1.875
12/9/1985,1.890625
12/10/1985,1.929688
12/11/1985,1.96875
12/12/1985,2.015625
12/13/1985,2
12/16/1985,2.039063
12/17/1985,2.085938
12/18/1985,2.117188
12/19/1985,1.984375
12/20/1985,2.015625
12/23/1985,1.90625
12/24/1985,1.953125
12/26/1985,1.9375
12/27/1985,1.953125
12/30/1985,1.953125
12/31/1985,1.992188
1/2/1986,1.921875
1/3/1986,1.898438
1/6/1986,1.921875
1/7/1986,1.96875
1/8/1986,1.890625
1/9/1986,1.84375
1/10/1986,1.851563
1/13/1986,1.890625
1/14/1986,1.867188
1/15/1986,1.875
1/16/1986,1.921875
1/17/1986,1.9375
1/20/1986,1.921875
1/21/1986,1.875
1/22/1986,1.882813
1/23/1986,1.898438
1/24/1986,1.90625
1/27/1986,1.984375
1/28/1986,2.007813
1/29/1986,2.03125
1/30/1986,1.984375
1/31/1986,2.007813
2/3/1986,2.039063
2/4/1986,2.03125
2/5/1986,2.015625
2/6/1986,2.03125
2/7/1986,1.945313
2/10/1986,1.960938
2/11/1986,1.914063
2/12/1986,1.898438
2/13/1986,1.921875
2/14/1986,1.984375
2/18/1986,2.054688
2/19/1986,2.015625
2/20/1986,2
2/21/1986,2.023438
2/24/1986,2.046875
2/25/1986,2.046875
2/26/1986,2.039063
2/27/1986,2.09375
2/28/1986,2.125
3/3/1986,2.140625
3/4/1986,2.195313
3/5/1986,2.257813
3/6/1986,2.25
3/7/1986,2.273438
3/10/1986,2.304688
3/11/1986,2.359375
3/12/1986,2.367188
3/13/1986,2.460938
3/14/1986,2.53125
3/17/1986,2.492188
3/18/1986,2.445313
3/19/1986,2.40625
3/20/1986,2.367188
3/21/1986,2.265625
3/24/1986,2.460938
3/25/1986,2.4375
3/26/1986,2.476563
3/27/1986,2.476563
3/31/1986,2.460938
4/1/1986,2.421875
4/2/1986,2.460938
4/3/1986,2.375
4/4/1986,2.3125
4/7/1986,2.328125
4/8/1986,2.429688
4/9/1986,2.453125
4/10/1986,2.539063
4/11/1986,2.546875
4/14/1986,2.59375
4/15/1986,2.570313
4/16/1986,2.617188
4/17/1986,2.601563
4/18/1986,2.601563
4/21/1986,2.664063
4/22/1986,2.625
4/23/1986,2.609375
4/24/1986,2.617188
4/25/1986,2.640625
4/28/1986,2.625
4/29/1986,2.625
4/30/1986,2.53125
5/1/1986,2.507813
5/2/1986,2.5
5/5/1986,2.46875
5/6/1986,2.46875
5/7/1986,2.507813
5/8/1986,2.570313
5/9/1986,2.546875
5/12/1986,2.5625
5/13/1986,2.679688
5/14/1986,2.757813
5/15/1986,2.679688
5/16/1986,2.632813
5/19/1986,2.710938
5/20/1986,2.765625
5/21/1986,2.742188
5/22/1986,2.828125
5/23/1986,2.898438
5/27/1986,2.9375
5/28/1986,3.078125
5/29/1986,3.039063
5/30/1986,2.992188
6/2/1986,2.984375
6/3/1986,3
6/4/1986,3.046875
6/5/1986,3.09375
6/6/1986,3.078125
6/9/1986,3.007813
6/10/1986,3.015625
6/11/1986,3.070313
6/12/1986,3.054688
6/13/1986,3.0625
6/16/1986,3.0625
6/17/1986,3.039063
6/18/1986,3.0625
6/19/1986,3.070313
6/20/1986,3.125
6/23/1986,3.054688
6/24/1986,3.101563
6/25/1986,3.1875
6/26/1986,3.1875
6/27/1986,3.234375
6/30/1986,3.242188
7/1/1986,3.296875
7/2/1986,3.335938
7/3/1986,3.304688
7/7/1986,3.140625
7/8/1986,3
7/9/1986,3.046875
7/10/1986,3.03125
7/11/1986,3.03125
7/14/1986,2.882813
7/15/1986,2.773438
7/16/1986,2.9375
7/17/1986,2.992188
7/18/1986,3.054688
7/21/1986,2.960938
7/22/1986,2.953125
7/23/1986,2.992188
7/24/1986,2.992188
7/25/1986,2.96875
7/28/1986,2.851563
7/29/1986,2.867188
7/30/1986,2.992188
7/31/1986,2.90625
8/1/1986,2.898438
8/4/1986,2.875
8/5/1986,2.875
8/6/1986,2.804688
8/7/1986,2.796875
8/8/1986,2.757813
8/11/1986,2.796875
8/12/1986,2.84375
8/13/1986,2.953125
8/14/1986,2.929688
8/15/1986,2.90625
8/18/1986,2.882813
8/19/1986,2.929688
8/20/1986,2.914063
8/21/1986,2.90625
8/22/1986,2.890625
8/25/1986,2.8125
8/26/1986,2.890625
8/27/1986,2.898438
8/28/1986,2.898438
8/29/1986,2.9375
9/2/1986,2.8125
9/3/1986,2.875
9/4/1986,2.921875
9/5/1986,2.859375
9/8/1986,2.835938
9/9/1986,2.859375
9/10/1986,2.8125
9/11/1986,2.632813
